SHERRY Nick,Refund of hire car costs from Devonport to Hobart between,,19/06/2011,20/06/2011,-$112.00,,http://www.finance.gov.au/sites/default/files/P34_SHERRY_Nick.pdf
ABETZ Eric,Hobart,Launceston,27/09/2013,,"$1,727.27",,http://www.finance.gov.au/sites/default/files/P34_ABETZ_Eric.pdf
POLLEY Helen,Launceston,Hobart,27/09/2013,,"$2,530.00",,http://www.finance.gov.au/sites/default/files/P34_POLLEY_Helen.pdf
ABETZ Eric,Launceston,Hobart,27/09/2013,,,,http://www.finance.gov.au/sites/default/files/P34_ABETZ_Eric.pdf
POLLEY Helen,Hobart,Launceston,27/09/2013,,,,http://www.finance.gov.au/sites/default/files/P34_POLLEY_Helen.pdf
PERIS Nova,Darwin,Garden Point,02/10/2013,,"$2,090.91",,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf
PERIS Nova,Garden Point,Darwin,04/10/2013,,"$3,409.09",,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf
WILSON Rick,Kalgoorlie,,10/10/2013,11/10/2013,$157.58,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
JOYCE Barnaby1,Townsville,Mount Isa,12/10/2013,,"$23,260.00",,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby1.pdf
JOYCE Barnaby1,Mount Isa,George Town,12/10/2013,,,,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby1.pdf
JOYCE Barnaby1,George Town,Longreach,12/10/2013,,,,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby1.pdf
JOYCE Barnaby1,Longreach,Cairns,13/10/2013,,,,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby1.pdf
ENTSCH Warren,Horn Island,Thursday Island,17/10/2013,,$20.45,,http://www.finance.gov.au/sites/default/files/P35_ENTSCH_Warren.pdf
ENTSCH Warren,Thursday Island,,17/10/2013,18/10/2013,$109.09,,http://www.finance.gov.au/sites/default/files/P35_ENTSCH_Warren.pdf
ENTSCH Warren,Thursday Island,Horn Island,18/10/2013,,$20.45,,http://www.finance.gov.au/sites/default/files/P35_ENTSCH_Warren.pdf
PERIS Nova,Darwin,Bathurst Island,18/10/2013,,"$1,942.50",,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf
PERIS Nova,Bathurst Island,Darwin,18/10/2013,,,,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf
LEY Sussan,Broken Hill,,28/10/2013,30/10/2013,$408.30,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf
PARRY Stephen,Launceston,Hobart,29/10/2013,30/10/2013,$96.78,,http://www.finance.gov.au/sites/default/files/P34_PARRY_Stephen.pdf
TUDGE Alan,Alice Springs,Yuendumu,29/10/2013,,"$3,411.93",,http://www.finance.gov.au/sites/default/files/P34_TUDGE_Alan.pdf
TUDGE Alan,Yuendumu,Alice Springs,29/10/2013,,,,http://www.finance.gov.au/sites/default/files/P34_TUDGE_Alan.pdf
URQUHART Anne,Devonport,Hobart,02/11/2013,03/11/2013,$112.86,,http://www.finance.gov.au/sites/default/files/P34_URQUHART_Anne.pdf
WILSON Rick,Kalgoorlie,,03/11/2013,04/11/2013,$95.61,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
KATTER Bob,Mission Beach,Townsville,09/11/2013,,$881.05,,http://www.finance.gov.au/sites/default/files/P34_KATTER_Bob.pdf
PASIN Tony,Mount Gambier,Renmark,09/11/2013,,"$2,380.00",,http://www.finance.gov.au/sites/default/files/P34_PASIN_Tony.pdf
PASIN Tony,Renmark,Mount Gambier,09/11/2013,,,,http://www.finance.gov.au/sites/default/files/P34_PASIN_Tony.pdf
CHESTER Darren,Lakes Entrance,Canberra,11/11/2013,,"$1,052.16",,http://www.finance.gov.au/sites/default/files/P34_CHESTER_Darren.pdf
CHESTER Darren,Canberra,Lakes Entrance,14/11/2013,,,,http://www.finance.gov.au/sites/default/files/P34_CHESTER_Darren.pdf
CHESTER Darren,Bairnsdale,Canberra,18/11/2013,,"$4,208.64",,http://www.finance.gov.au/sites/default/files/P34_CHESTER_Darren.pdf
CHESTER Darren,Canberra,Bairnsdale,21/11/2013,,,,http://www.finance.gov.au/sites/default/files/P34_CHESTER_Darren.pdf
KROGER Helen,Melbourne Essendon Airport,Albury,25/11/2013,,"$3,450.00",,http://www.finance.gov.au/sites/default/files/P34_KROGER_Helen.pdf
KROGER Helen,Albury,Melbourne Essendon Airport,25/11/2013,,,,http://www.finance.gov.au/sites/default/files/P34_KROGER_Helen.pdf
RAMSEY Rowan,Whyalla,Port Lincoln,26/11/2013,,"$1,061.45",,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Port Lincoln,Whyalla,26/11/2013,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
WILSON Rick,Esperance,,27/11/2013,28/11/2013,$75.56,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
PARRY Stephen,Launceston,Hobart,27/11/2013,28/11/2013,$173.59,,http://www.finance.gov.au/sites/default/files/P34_PARRY_Stephen.pdf
RAMSEY Rowan,Minlaton,Adelaide,28/11/2013,,"$1,045.45",,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
SCOTT Bruce,Dalby,Brisbane,01/12/2013,,"$2,095.00",,http://www.finance.gov.au/sites/default/files/P34_SCOTT_Bruce.pdf
CHESTER Darren,Lakes Entrance,Canberra,03/12/2013,,"$2,104.32",,http://www.finance.gov.au/sites/default/files/P34_CHESTER_Darren.pdf
FIERRAVANTI-WELLS Concetta,Armidale,,15/12/2013,,$55.19,,http://www.finance.gov.au/sites/default/files/P35_FIERRAVANTI-WELLS_Concetta.pdf
RAMSEY Rowan,Kimba,Jamestown,15/12/2013,,"$1,342.55",,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
KATTER Bob,Ingham,Cardwell,16/12/2013,,"$1,350.00",,http://www.finance.gov.au/sites/default/files/P34_KATTER_Bob.pdf
KATTER Bob,Cardwell,Ingham,16/12/2013,,,,http://www.finance.gov.au/sites/default/files/P34_KATTER_Bob.pdf
POLLEY Helen,Launceston,Smithton,18/12/2013,,"$2,454.55",,http://www.finance.gov.au/sites/default/files/P34_POLLEY_Helen.pdf
MACFARLANE Ian,Toowoomba,Canberra,18/12/2013,,"$11,463.64",,http://www.finance.gov.au/sites/default/files/P34_MACFARLANE_Ian.pdf
MACFARLANE Ian,Canberra,Toowoomba,18/12/2013,,,,http://www.finance.gov.au/sites/default/files/P34_MACFARLANE_Ian.pdf
POLLEY Helen,Smithton,Launceston,18/12/2013,,,,http://www.finance.gov.au/sites/default/files/P34_POLLEY_Helen.pdf
PARRY Stephen,Launceston,Hobart,19/12/2013,21/12/2013,$177.79,,http://www.finance.gov.au/sites/default/files/P35_PARRY_Stephen.pdf
WILSON Rick,Albany,Bruce Rock,19/12/2013,,"$2,150.00",,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
WILSON Rick,Bruce Rock,Albany,19/12/2013,,,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
ENTSCH Warren,Horn Island,Thursday Island,20/12/2013,22/12/2013,$236.36,,http://www.finance.gov.au/sites/default/files/P34_ENTSCH_Warren.pdf
ENTSCH Warren,Horn Island,Yam Island,20/12/2013,,"$1,627.45",,http://www.finance.gov.au/sites/default/files/P34_ENTSCH_Warren.pdf
ENTSCH Warren,Yam Island,Thursday Island,20/12/2013,,,,http://www.finance.gov.au/sites/default/files/P34_ENTSCH_Warren.pdf
SCULLION Nigel,Darwin,Oenpelli,06/01/2014,,"$3,886.36",,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Oenpelli,Darwin,06/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Darwin,Oenpelli,07/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Oenpelli,Darwin,07/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Essendon,Swan Hill,16/01/2014,,"$4,200.00",,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
COLBECK Richard,Latrobe,,16/01/2014,,"$10,200.00",,http://www.finance.gov.au/sites/default/files/P35_COLBECK_Richard.pdf
SCULLION Nigel,Swan Hill,Robinvale,16/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Robinvale,Mildura,16/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Mildura,Shepparton,16/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Shepparton,Essendon,16/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
BROAD Andrew,Mildura,Nhill,18/01/2014,,"$1,409.09",,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
BROAD Andrew,Nhill,Stawell,18/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
BROAD Andrew,Stawell,Mildura,18/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
SCULLION Nigel,Darwin,Elcho Island,20/01/2014,,"$5,070.00",,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
SCULLION Nigel,Elcho Island,Maningrida,20/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SCULLION_Nigel.pdf
PASIN Tony,Mount Gambier,Waikerie,26/01/2014,,"$4,890.00",,http://www.finance.gov.au/sites/default/files/P34_PASIN_Tony.pdf
ENTSCH Warren,Weipa,Cairns,26/01/2014,,"$5,100.00",,http://www.finance.gov.au/sites/default/files/P34_ENTSCH_Warren.pdf
PASIN Tony,Waikerie,Adelaide,26/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PASIN_Tony.pdf
BROAD Andrew,Mildura,Horsham,28/01/2014,,"$1,272.73",,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
BROAD Andrew,Horsham,Mildura,28/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
RAMSEY Rowan,Port Augusta,Port Lincoln,29/01/2014,,-$336.36,"<i>*</i>",http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Port Augusta,Port Lincoln,29/01/2014,,"$7,073.18",,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Port Lincoln,Port Pirie,29/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Port Pirie,Coober Pedy,29/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Port Lincoln,Port Pirie,29/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Port Pirie,Coober Pedy,29/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
MACDONALD Ian,Townsville,,30/01/2014,,$81.49,,http://www.finance.gov.au/sites/default/files/P34_MACDONALD_Ian.pdf
RAMSEY Rowan,Coober Pedy,Marla,30/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Marla,Fregon,30/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Fregon,Coober Pedy,30/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Coober Pedy,Port Pirie,30/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
RAMSEY Rowan,Coober Pedy,Marla,30/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf
BROAD Andrew,Mildura,Swan Hill,31/01/2014,,"$1,907.27",,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
BROAD Andrew,Swan Hill,Horsham,31/01/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
WILLIAMS John,Sydney,Inverell,01/02/2014,,"$3,136.36",,http://www.finance.gov.au/sites/default/files/P34_WILLIAMS_John.pdf
BROAD Andrew,Horsham,Mildura,01/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
WILSON Rick,Albany,Kalgoorlie,03/02/2014,06/02/2014,"$1,008.58",,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
BROAD Andrew,Mildura,Swan Hill,03/02/2014,,"$1,342.73",,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
CARR Kim,Melbourne Essendon Airport,Shepparton,03/02/2014,,"$4,400.00",,http://www.finance.gov.au/sites/default/files/P34_CARR_Kim.pdf
BROAD Andrew,Swan Hill,Horsham,03/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
BROAD Andrew,Horsham,Mildura,03/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BROAD_Andrew.pdf
CARR Kim,Shepparton,Melbourne Essendon Airport,03/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_CARR_Kim.pdf
PERIS Nova,Darwin,Garden Point,05/02/2014,,"$3,018.18",,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf
PERIS Nova,Garden Point,Darwin,05/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf
CORMANN Mathias0,Karratha,,06/02/2014,07/02/2014,$116.66,,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf
WILSON Rick,Kalgoorlie,Southern Cross,06/02/2014,,"$5,272.73",,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
PYNE Christopher,Cairns,Bamaga,06/02/2014,,"$7,263.64",,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
PYNE Christopher,Bamaga,Cairns,06/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
WILSON Rick,Southern Cross,Albany,06/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
SNOWDON Warren,Darwin,Gove,07/02/2014,,"$5,454.55",,http://www.finance.gov.au/sites/default/files/P34_SNOWDON_Warren.pdf
SNOWDON Warren,Gove,Darwin,07/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_SNOWDON_Warren.pdf
MACDONALD Ian,Maroochydore,Brisbane,08/02/2014,09/02/2014,$18.75,,http://www.finance.gov.au/sites/default/files/P34_MACDONALD_Ian.pdf
MACDONALD Ian,Maroochydore,Brisbane,08/02/2014,09/02/2014,$295.79,,http://www.finance.gov.au/sites/default/files/P34_MACDONALD_Ian.pdf
NASH Fiona,Cowra,Sydney,14/02/2014,,"$5,090.00",,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
TRUSS Warren,Canberra,Warrnambool,14/02/2014,,"$8,145.45",,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf
NASH Fiona,Sydney,Cowra,14/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
TRUSS Warren,Warrnambool,Canberra,14/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf
BERNARDI Cory,Port Lincoln,,15/02/2014,,$173.60,,http://www.finance.gov.au/sites/default/files/P34_BERNARDI_Cory.pdf
LEY Sussan,Broken Hill,,16/02/2014,17/02/2014,$175.16,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf
MILNE Christine,Devonport,Hobart,16/02/2014,18/02/2014,$296.60,,http://www.finance.gov.au/sites/default/files/P34_MILNE_Christine.pdf
LEY Sussan,Albury,Broken Hill,16/02/2014,,"$1,536.00",,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf
BERNARDI Cory,Port Lincoln,Arno Bay,16/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BERNARDI_Cory.pdf
BERNARDI Cory,Arno Bay,Port Lincoln,16/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BERNARDI_Cory.pdf
NASH Fiona,Uluru,,17/02/2014,18/02/2014,$72.89,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf
LUDWIG Joe,Brisbane Airport,Goondiwindi,17/02/2014,,$969.82,,http://www.finance.gov.au/sites/default/files/P34_LUDWIG_Joe.pdf
NASH Fiona,Alice Springs,Uluru,17/02/2014,,"$7,140.00",,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
LEY Sussan,Broken Hill,Albury,17/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf
NASH Fiona,Uluru,Alice Springs,17/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
NASH Fiona,Alice Springs,Kintore Airport,18/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
NASH Fiona,Kintore Airport,Alice Springs,18/02/2014,,,,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
SMITH Dean,Albany,,19/02/2014,,$80.00,,http://www.finance.gov.au/sites/default/files/P34_SMITH_Dean.pdf
LUDWIG Joe,Brisbane Airport,St George,19/02/2014,,"$1,309.09",,http://www.finance.gov.au/sites/default/files/P34_LUDWIG_Joe.pdf
ENTSCH Warren,Cooktown,,20/02/2014,,$118.18,,http://www.finance.gov.au/sites/default/files/P34_ENTSCH_Warren.pdf
NASH Fiona,Cairns,,20/02/2014,21/02/2014,$193.16,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf
WILSON Rick,Kalgoorlie,,21/02/2014,22/02/2014,$80.21,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
MACDONALD Ian,Cairns,,23/02/2014,,$177.00,,http://www.finance.gov.au/sites/default/files/P34_MACDONALD_Ian.pdf
MACDONALD Ian,Brisbane,,28/02/2014,02/03/2014,$304.90,,http://www.finance.gov.au/sites/default/files/P34_MACDONALD_Ian.pdf
BACK Chris,Perth,Kalgoorlie,01/03/2014,,"$3,000.00",,http://www.finance.gov.au/sites/default/files/P34_BACK_Chris.pdf
WILSON Rick,Perth,Kalgoorlie,01/03/2014,,"$3,000.00",,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
BACK Chris,Kalgoorlie,Perth,01/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BACK_Chris.pdf
WILSON Rick,Kalgoorlie,Perth,01/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_WILSON_Rick.pdf
PAYNE Marise,Canberra,Armidale,04/03/2014,,"$6,964.45",,http://www.finance.gov.au/sites/default/files/P34_PAYNE_Marise.pdf
O'SULLIVAN Barry,Townsville,,09/03/2014,10/03/2014,$198.13,,http://www.finance.gov.au/sites/default/files/P35_O'SULLIVAN_Barry.pdf
PYNE Christopher,Perth,Mandurah,10/03/2014,,"-$1,097.76","<i>*</i>",http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
SMITH Dean,Albany,,10/03/2014,11/03/2014,$100.00,,http://www.finance.gov.au/sites/default/files/P34_SMITH_Dean.pdf
PYNE Christopher,Perth,Mandurah,10/03/2014,,"$3,800.00",,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
PYNE Christopher,Mandurah,Albany,10/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
PYNE Christopher,Albany,Perth,10/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
PYNE Christopher,Mandurah,Albany,10/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
PYNE Christopher,Albany,Perth,10/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf
LUDWIG Joe,Gold Coast,Roma,11/03/2014,,"$2,840.73",,http://www.finance.gov.au/sites/default/files/P34_LUDWIG_Joe.pdf
RONALDSON Michael,Perth,Albany,11/03/2014,,"$4,915.00",,http://www.finance.gov.au/sites/default/files/P34_RONALDSON_Michael.pdf
TRUSS Warren,Maryborough,Boulia,11/03/2014,,"$16,190.91",,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf
LUDWIG Joe,Roma,Gold Coast,11/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LUDWIG_Joe.pdf
TRUSS Warren,Boulia,Maryborough,11/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf
RONALDSON Michael,Albany,Perth,11/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_RONALDSON_Michael.pdf
LEY Sussan,Broken Hill,White Cliffs,12/03/2014,,"$1,077.27",,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf
KATTER Bob,Charters Towers,Mareeba,12/03/2014,,"$3,025.00",,http://www.finance.gov.au/sites/default/files/P34_KATTER_Bob.pdf
LEY Sussan,White Cliffs,Wanaaring,12/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf
KATTER Bob,Mareeba,Charters Towers,12/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_KATTER_Bob.pdf
LUDWIG Joe,Gold Coast,Chinchilla,12/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LUDWIG_Joe.pdf
LUDWIG Joe,Chinchilla,Gold Coast,12/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LUDWIG_Joe.pdf
PRICE Melissa,Karratha,,14/03/2014,,$96.37,,http://www.finance.gov.au/sites/default/files/P35_PRICE_Melissa.pdf
O'DOWD Ken,Gladstone,Emerald,14/03/2014,,"$1,760.00",,http://www.finance.gov.au/sites/default/files/P34_O'DOWD_Ken.pdf
NASH Fiona,Cowra,Sydney,15/03/2014,,"$3,131.82",,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf
CHESTER Darren,Lakes Entrance,Canberra,24/03/2014,,"$2,104.32",,http://www.finance.gov.au/sites/default/files/P35_CHESTER_Darren.pdf
PRATT Louise,Broome,,26/03/2014,28/03/2014,$754.27,,http://www.finance.gov.au/sites/default/files/P34_PRATT_Louise.pdf
JOHNSTON David,Jandakot,Busselton,27/03/2014,,"-$1,630.00","<i>*</i>",http://www.finance.gov.au/sites/default/files/P34_JOHNSTON_David.pdf
BALDWIN Bob,Perth,Soloman Hub,27/03/2014,,"$1,480.00",,http://www.finance.gov.au/sites/default/files/P35_BALDWIN_Bob.pdf
JOHNSTON David,Jandakot,Busselton,27/03/2014,,"$4,890.00",,http://www.finance.gov.au/sites/default/files/P34_JOHNSTON_David.pdf
LUDLAM Scott,Perth,Manjimup,27/03/2014,,"$7,770.00",,http://www.finance.gov.au/sites/default/files/P34_LUDLAM_Scott.pdf
JOHNSTON David,Busselton,Jandakot,27/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_JOHNSTON_David.pdf
JOHNSTON David,Busselton,Jandakot,27/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_JOHNSTON_David.pdf
LUDLAM Scott,Manjimup,Bunbury,27/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LUDLAM_Scott.pdf
LUDLAM Scott,Bunbury,Perth,27/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_LUDLAM_Scott.pdf
CHESTER Darren,Canberra,Lakes Entrance,27/03/2014,,,,http://www.finance.gov.au/sites/default/files/P35_CHESTER_Darren.pdf
BALDWIN Bob,Soloman Hub,Perth,28/03/2014,,,,http://www.finance.gov.au/sites/default/files/P35_BALDWIN_Bob.pdf
MCKENZIE Bridget,Leongatha,Shepparton,29/03/2014,,$980.00,,http://www.finance.gov.au/sites/default/files/P34_MCKENZIE_Bridget.pdf
MCKENZIE Bridget,Shepparton,Leongatha,29/03/2014,,,,http://www.finance.gov.au/sites/default/files/P34_MCKENZIE_Bridget.pdf
HOGG John,Gladstone,,31/03/2014,01/04/2014,$77.37,,http://www.finance.gov.au/sites/default/files/P34_HOGG_John.pdf
HUTCHINSON Eric,Launceston,Evandale,01/04/2014,,$62.95,,http://www.finance.gov.au/sites/default/files/P34_HUTCHINSON_Eric.pdf
BACK Chris,Jandakot,Kojonup,01/04/2014,,"$1,940.00",,http://www.finance.gov.au/sites/default/files/P34_BACK_Chris.pdf
HUTCHINSON Eric,Evandale,Launceston,01/04/2014,,,,http://www.finance.gov.au/sites/default/files/P34_HUTCHINSON_Eric.pdf
BACK Chris,Kojonup,Jandakot,01/04/2014,,,,http://www.finance.gov.au/sites/default/files/P34_BACK_Chris.pdf
